MainID,CrossStreetMainID,Street,from,to,District,StartTime,EndTime,Side,Miles,oneway,week1,week2,week3,week4,week5,EveryDay,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Yearround,start_lat,start_long,stop_lat,stop_long
1488,1492,Jones Ave,Ballou Ave,Mascot St,7,08:00:00.0000000,12:00:00.0000000,Even,0.1890,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,42.28688,-71.08102,42.28603,-71.08463
1489,205,Holworthy St,Hollander St,Walnut Ave,10R,12:00:00.0000000,16:00:00.0000000,Odd,0.1814,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,42.31557,-71.08899,42.31699,-71.09163
1490,289,Lawnwood Pl,Main St,Dead End,1C,08:00:00.0000000,12:00:00.0000000,Even,0.0491,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,42.37689,-71.06626,42.37713,-71.06595
1491,1091,Jones Ave,Ballou Ave,Mascot St,7,08:00:00.0000000,12:00:00.0000000,Odd,0.1890,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,42.28688,-71.08102,42.28603,-71.08463
1492,547,Josephine St,Geneva Ave,Ditson St,3,08:00:00.0000000,12:00:00.0000000,Even,0.1246,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,42.30022,-71.06609,42.30084,-71.0638
1493,1920,Josephine St,Geneva Ave,Ditson St,3,08:00:00.0000000,12:00:00.0000000,Odd,0.1246,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,42.30022,-71.06609,42.30084,-71.0638
1494,405,Joy St,Mt Vernon Pl,Cambridge St,1H,08:00:00.0000000,12:00:00.0000000,Odd,0.2148,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,42.35798,-71.06508,42.36115,-71.06513
1495,534,Juliette St,Fox St,Linden St,3,08:00:00.0000000,12:00:00.0000000,Even,0.0992,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,42.30651,-71.06293,42.30516,-71.0623
1496,2898,Holbrook St,Centre St,Dane St,2,12:00:00.0000000,16:00:00.0000000,Even,0.1761,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,42.3092,-71.11641,42.31142,-71.11814
1497,1428,Liverpool St,Maverick St,Central Sq,9,08:00:00.0000000,12:00:00.0000000,Even,0.2348,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,42.37133,-71.0416,42.37425,-71.03928
1498,206,Hollander St,Holworthy St,Crawford St,10R,12:00:00.0000000,16:00:00.0000000,Even,0.1725,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,42.31557,-71.08899,42.31629,-71.09175
1499,1910,Juliette St,Fox St,Linden St,3,08:00:00.0000000,12:00:00.0000000,Odd,0.0992,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,42.30651,-71.06293,42.30516,-71.0623
1500,1161,Linvale Ter,Viking Ter,Gladeside Ave,7,12:00:00.0000000,16:00:00.0000000,Odd,0.0640,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,42.27137,-71.08859,42.27127,-71.0873
1501,614,Liverpool St,Maverick St,Central Sq,9,08:00:00.0000000,12:00:00.0000000,Odd,0.2348,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,42.37133,-71.0416,42.37425,-71.03928
1502,929,Lexington St,Monument Sq,Bunker Hill St,1C,12:00:00.0000000,16:00:00.0000000,Even,0.0833,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,42.3767,-71.0597,42.37776,-71.05908
1503,1429,London St,Maverick St,Porter St,9,12:00:00.0000000,16:00:00.0000000,Even,0.2580,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,42.37101,-71.041,42.37434,-71.03779
1504,653,K St,East Broadway,Columbia Rd,5,09:00:00.0000000,13:00:00.0000000,Even,0.4061,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,42.33574,-71.02978,42.32971,-71.03726
1505,1967,K St,East Broadway,Columbia Rd,5,09:00:00.0000000,13:00:00.0000000,Odd,0.4061,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,42.33574,-71.02978,42.32971,-71.03726
1506,2515,Leahaven Rd,River St,Meadowbank Ave,7,12:00:00.0000000,16:00:00.0000000,Odd,0.0890,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,42.27131,-71.08219,42.27005,-71.08199
1507,1623,K St,East First St,East Broadway,5,09:00:00.0000000,13:00:00.0000000,Even,0.1733,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,42.33812,-71.03752,42.33574,-71.02978
1508,2308,K St,East First St,East Broadway,5,09:00:00.0000000,13:00:00.0000000,Odd,0.1733,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,42.33812,-71.03752,42.33574,-71.02978
1509,1288,Kane St,Bellevue St,Stanley St,3,12:00:00.0000000,16:00:00.0000000,Even,0.0506,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,42.30936,-71.06851,42.30967,-71.0694
1510,156,Kane St,Bellevue St,Stanley St,3,12:00:00.0000000,16:00:00.0000000,Odd,0.0506,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,42.30936,-71.06851,42.30967,-71.0694
1511,580,Kelton St,Commonwealth Ave,Corey Rd,4,08:00:00.0000000,12:00:00.0000000,Odd,0.2867,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,42.34846,-71.13989,42.34625,-71.13559
1512,1323,Kelton St,Commonwealth Ave,Corey Rd,4,08:00:00.0000000,12:00:00.0000000,Even,0.2867,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,42.34846,-71.13989,42.34625,-71.13559
1513,2424,Kendall St,Shawmut Ave,Lenox St,10R,08:00:00.0000000,12:00:00.0000000,Even,0.2117,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,42.33492,-71.08146,42.3377,-71.08266
1514,765,Kenilworth St,Dudley St,Dudley St,10R,08:00:00.0000000,12:00:00.0000000,Odd,0.1239,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,42.3291,-71.0866,42.3291,-71.0866
1515,1388,Kenilworth St,Dudley St,Dudley St,10R,08:00:00.0000000,12:00:00.0000000,Even,0.1239,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,42.3291,-71.0866,42.3291,-71.0866
1516,2472,Lexington St,Monument Sq,Bunker Hill St,1C,12:00:00.0000000,16:00:00.0000000,Odd,0.0833,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,42.3767,-71.0597,42.37776,-71.05908
1517,2814,Kenmore St,Newbury St,Commonwealth Ave,10F,00:01:00.0000000,07:00:00.0000000,,0.0527,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,42.34803,-71.09496,42.3488,-71.09498
1518,315,Kenney St,Day St,Dead End,2,12:00:00.0000000,16:00:00.0000000,Even,0.0958,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,42.32423,-71.10869,42.3245999,-71.10944
1519,1806,Kenney St,Day St,Dead End,2,12:00:00.0000000,16:00:00.0000000,Odd,0.0958,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,42.32423,-71.10869,42.3245999,-71.10944
1520,1071,Kenwood St,Washington St,Allston St,7,12:00:00.0000000,16:00:00.0000000,Even,0.2513,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,42.29166,-71.07172,42.29292,-71.06713
1521,2160,Kenwood St,Washington St,Allston St,7,12:00:00.0000000,16:00:00.0000000,Odd,0.2513,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,42.29166,-71.07172,42.29292,-71.06713
1522,1671,Kerr Pl,Dewitt Dr,Sojourner Truth Ct,10R,08:00:00.0000000,12:00:00.0000000,Even,0.0528,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,42.33358,-71.08433,42.33384,-71.08487
1523,712,Kerr Pl,Dewitt Dr,Sojourner Truth Ct,10R,08:00:00.0000000,12:00:00.0000000,Odd,0.0528,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,42.33358,-71.08433,42.33384,-71.08487
1524,889,Keswick St,Medfield St,Beacon St,10F,12:00:00.0000000,16:00:00.0000000,Even,0.0684,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,42.34543,-71.10552,42.34626,-71.10593
1525,2072,Keswick St,Medfield St,Beacon St,10F,12:00:00.0000000,16:00:00.0000000,Odd,0.0684,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,42.34543,-71.10552,42.34626,-71.10593
1526,2700,Kilby St,State St,Milk St,1F,00:01:00.0000000,07:00:00.0000000,,0.1256,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,42.35898,-71.0559,42.35721,-71.05509
1527,894,Kilmarnock St,Van Ness St,Park Dr,10F,12:00:00.0000000,16:00:00.0000000,Odd,0.2979,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,42.3447,-71.10053,42.34077,-71.09844
1528,1666,Kilmarnock St,Van Ness St,Park Dr,10F,12:00:00.0000000,16:00:00.0000000,Even,0.2979,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,42.3447,-71.10053,42.34077,-71.09844
1529,1318,Kilsyth Rd,Brookline Town Line,Lanark Rd,4,08:00:00.0000000,12:00:00.0000000,Even,0.2718,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,None,None,42.3403,-71.14676
1530,961,Kilsyth Rd,Brookline Town Line,Lanark Rd,4,08:00:00.0000000,12:00:00.0000000,Odd,0.2718,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,None,None,42.3403,-71.14676
1531,954,Kilsyth Ter,Kilsyth Rd,Dead End,4,08:00:00.0000000,12:00:00.0000000,Even,0.0527,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,42.33925,-71.14708,42.33897,-71.14743
1532,2110,Kilsyth Ter,Kilsyth Rd,Dead End,4,08:00:00.0000000,12:00:00.0000000,Odd,0.0527,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,42.33925,-71.14708,42.33897,-71.14743
1533,1265,Kimball St,Dorchester Ave,Freeport St,3,12:00:00.0000000,16:00:00.0000000,Even,0.1324,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,42.30422,-71.05919,42.30511,-71.05693
1534,1199,Lauriat St,Woodrow Ave,Callender St,7,08:00:00.0000000,12:00:00.0000000,Even,0.0655,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,42.28802,-71.08026,42.28889,-71.08065
1535,689,Howes St,Dorchester Ave,Pleasant St,3,12:00:00.0000000,16:00:00.0000000,Even,0.1184,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,42.31769,-71.0567,42.74245,-71.16893
1536,494,Kimball St,Dorchester Ave,Freeport St,3,12:00:00.0000000,16:00:00.0000000,Odd,0.1324,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,42.30422,-71.05919,42.30511,-71.05693
1537,553,Homes Ave,Topliff St,Mount Ida Rd,3,08:00:00.0000000,12:00:00.0000000,Even,0.2328,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,42.30306,-71.06816,42.3042,-71.0639
1538,1950,Long Ave,Commonwealth Ave,Price Rd,4,08:00:00.0000000,12:00:00.0000000,Odd,0.1093,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,42.34847,-71.13528,42.35001,-71.1357
1539,592,Long Ave,Commonwealth Ave,Price Rd,4,08:00:00.0000000,12:00:00.0000000,Even,0.1093,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,42.34847,-71.13528,42.35001,-71.1357
1540,1384,King St,Roxbury St,Malcolm X Blvd,10R,08:00:00.0000000,12:00:00.0000000,Even,0.0813,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,42.33018,-71.09255,42.33128,-71.09293
1541,2354,Lexington St,Border St,East Eagle St,9,08:00:00.0000000,12:00:00.0000000,Even,0.6856,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,42.37714,-71.0399,42.38132,-71.02819
1542,1851,Lesher St,Washington St,South St,2,12:00:00.0000000,16:00:00.0000000,Odd,0.0741,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,42.29227,-71.12192,42.29292,-71.12303
1543,1923,Homes Ave,Topliff St,Mount Ida Rd,3,08:00:00.0000000,12:00:00.0000000,Odd,0.2328,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,42.30306,-71.06816,42.3042,-71.0639
1544,1084,Lithgow St,Washington St,Wainwright St,7,08:00:00.0000000,12:00:00.0000000,Even,0.2324,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,42.28936,-71.07133,42.29075,-71.06722
1545,1172,Leston St,Morton St,Woolson St,7,12:00:00.0000000,16:00:00.0000000,Even,0.1517,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,42.28384,-71.08955,42.28209,-71.09131
1546,2208,Leston St,Morton St,Woolson St,7,12:00:00.0000000,16:00:00.0000000,Odd,0.1517,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,42.28384,-71.08955,42.28209,-71.09131
1547,1738,Lawrence Ave,Blue Hill Ave,Magnolia St,3,12:00:00.0000000,16:00:00.0000000,Odd,0.3269,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,42.31349,-71.07952,42.31203,-71.07702
1548,1381,Linwood St,Highland St,Centre St,10R,08:00:00.0000000,12:00:00.0000000,Even,0.1472,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,42.3278,-71.09247,42.32867,-71.095
1549,779,King St,Roxbury St,Malcolm X Blvd,10R,08:00:00.0000000,12:00:00.0000000,Odd,0.0813,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,42.33018,-71.09255,42.33128,-71.09293
1550,2907,Kingsboro Park,Centre St,Dead End,2,08:00:00.0000000,12:00:00.0000000,Odd,0.1019,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,42.31845,-71.11238,42.31812,-71.11152
1551,2908,Kingsboro Park,Centre St,Dead End,2,08:00:00.0000000,12:00:00.0000000,Even,0.1019,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,42.31845,-71.11238,42.31812,-71.11152
1552,71,Kingsdale St,Standish St,Wales St,3,12:00:00.0000000,16:00:00.0000000,Odd,0.2390,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,42.29539,-71.0791,42.29442,-71.08359
1553,52,Hillside St,Parker St,Parker Hill Ave,10M,12:00:00.0000000,16:00:00.0000000,Odd,0.5843,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,42.32915,-71.09896,42.33216,-71.10957
1554,72,Kingsdale St,Standish St,Wales St,3,12:00:00.0000000,16:00:00.0000000,Even,0.2390,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,42.29539,-71.0791,42.29442,-71.08359
1555,2701,Kingston St,Summer St,Edinboro St,1T,00:01:00.0000000,07:00:00.0000000,,0.2032,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,42.35409,-71.05861,42.35158,-71.05958
1556,1363,Hoffman St,Lamartine St,Chestnut Ave,2,12:00:00.0000000,16:00:00.0000000,Even,0.0441,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,42.32034,-71.10244,42.32068,-71.10315
1557,137,Hoffman St,Lamartine St,Chestnut Ave,2,12:00:00.0000000,16:00:00.0000000,Odd,0.0441,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,42.32034,-71.10244,42.32068,-71.10315
1558,907,Kinross Rd,Commonwealth Ave,Sutherland Rd,4,12:00:00.0000000,16:00:00.0000000,Even,0.1210,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,42.34081,-71.1503,42.33991,-71.14831
1559,2080,Kinross Rd,Commonwealth Ave,Sutherland Rd,4,12:00:00.0000000,16:00:00.0000000,Odd,0.1210,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,42.34081,-71.1503,42.33991,-71.14831
1560,1976,Howes St,Dorchester Ave,Pleasant St,3,12:00:00.0000000,16:00:00.0000000,Odd,0.1184,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,42.31769,-71.0567,42.74245,-71.16893
1561,113,Kirkwood Rd,Foster St,Chestnut Hill Ave,4,08:00:00.0000000,12:00:00.0000000,Odd,0.2402,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,42.34158,-71.15892,42.34023,-71.15569
1562,1589,Holyoke St,Columbus Ave,Carleton St,1S,12:00:00.0000000,16:00:00.0000000,Even,0.0913,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,42.34428,-71.07722,42.34517,-71.07855
1563,114,Kirkwood Rd,Foster St,Chestnut Hill Ave,4,08:00:00.0000000,12:00:00.0000000,Even,0.2402,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,42.34158,-71.15892,42.34023,-71.15569
1564,2702,Knapp St,Knapp St,Kneeland St,1T,00:01:00.0000000,07:00:00.0000000,,0.0153,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,None,None,42.35078,-71.0622
1565,1150,Leahaven Rd,River St,Meadowbank Ave,7,12:00:00.0000000,16:00:00.0000000,Even,0.0890,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,42.27131,-71.08219,42.27005,-71.08199
1566,223,Holborn St,Warren St,Blue Hill Ave,10R,08:00:00.0000000,12:00:00.0000000,Even,0.2339,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,42.31534,-71.08333,42.31368,-71.07941
1567,2703,Kneeland St,Washington St,Atlantic Ave,1T,00:01:00.0000000,07:00:00.0000000,,0.3195,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,42.35092,-71.06303,42.34958,-71.05708
1568,816,Lexington St,Border St,East Eagle St,9,08:00:00.0000000,12:00:00.0000000,Odd,0.6856,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,42.37714,-71.0399,42.38132,-71.02819
1569,2706,Lincoln St,Summer St,Kneeland St,1T,00:01:00.0000000,07:00:00.0000000,,0.2525,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,42.35352,-71.0578,42.34993,-71.05892
